run_id,scene_id,scene_family,condition,resolution,seed,target_id,visible_object_ids_left_to_right,candidate_count,correct_candidate_count,expected_occluder_ids,predicted_occluder_ids,visible_order_correct,target_id_correct,full_output_exact_match,occluder_set_exact_match,truth_any_occlusion,predicted_any_occlusion,any_occlusion_correct
v1__scene_lift_and_relocate_v04__L2__C4_D8__r01_s28101,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C4,D8,28101,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C4_D8__r02_s28102,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C4,D8,28102,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C4_D8__r03_s28103,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C4,D8,28103,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C4_D8__r04_s28104,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C4,D8,28104,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C4_D8__r05_s28105,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C4,D8,28105,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D4__r01_s28101,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D4,28101,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D4__r02_s28102,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D4,28102,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D4__r03_s28103,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D4,28103,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D4__r04_s28104,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D4,28104,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D4__r05_s28105,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D4,28105,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D8__r01_s28101,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D8,28101,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D8__r02_s28102,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D8,28102,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D8__r03_s28103,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D8,28103,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D8__r04_s28104,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D8,28104,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C5_D8__r05_s28105,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C5,D8,28105,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D4__r01_s28101,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D4,28101,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D4__r02_s28102,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D4,28102,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D4__r03_s28103,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D4,28103,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D4__r04_s28104,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D4,28104,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D4__r05_s28105,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D4,28105,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D8__r01_s28101,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D8,28101,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D8__r02_s28102,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D8,28102,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D8__r03_s28103,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D8,28103,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D8__r04_s28104,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D8,28104,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v04__L2__C6_D8__r05_s28105,scene_lift_and_relocate_v04,LIFT_AND_RELOCATE,C6,D8,28105,68,"[54, 30, 68, 73, 45]",4,3,[73],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C0_NA__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C0,,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C0_NA__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C0,,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C0_NA__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C0,,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C0_NA__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C0,,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C0_NA__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C0,,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C1_NA__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C1,,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C1_NA__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C1,,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C1_NA__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C1,,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C1_NA__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C1,,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C1_NA__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C1,,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D4__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D4,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D4__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D4,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D4__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D4,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D4__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D4,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D4__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D4,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D8__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D8,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D8__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D8,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D8__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D8,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D8__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D8,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C2_D8__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C2,D8,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D4__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D4,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D4__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D4,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D4__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D4,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D4__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D4,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D4__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D4,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D8__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D8,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D8__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D8,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D8__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D8,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D8__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D8,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C3_D8__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C3,D8,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D4__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D4,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D4__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D4,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D4__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D4,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D4__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D4,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D4__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D4,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D8__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D8,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D8__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D8,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D8__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D8,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D8__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D8,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C4_D8__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C4,D8,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D4__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D4,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D4__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D4,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D4__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D4,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D4__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D4,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D4__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D4,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D8__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D8,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D8__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D8,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D8__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D8,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D8__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D8,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C5_D8__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C5,D8,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D4__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D4,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D4__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D4,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D4__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D4,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D4__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D4,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D4__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D4,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D8__r01_s28101,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D8,28101,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D8__r02_s28102,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D8,28102,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D8__r03_s28103,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D8,28103,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D8__r04_s28104,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D8,28104,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_lift_and_relocate_v05__L2__C6_D8__r05_s28105,scene_lift_and_relocate_v05,LIFT_AND_RELOCATE,C6,D8,28105,43,"[52, 48, 15, 43, 76, 24]",5,4,[15],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C0_NA__r01_s28101,scene_rotate_v01,ROTATE,C0,,28101,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C0_NA__r02_s28102,scene_rotate_v01,ROTATE,C0,,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C0_NA__r03_s28103,scene_rotate_v01,ROTATE,C0,,28103,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C0_NA__r04_s28104,scene_rotate_v01,ROTATE,C0,,28104,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C0_NA__r05_s28105,scene_rotate_v01,ROTATE,C0,,28105,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C1_NA__r01_s28101,scene_rotate_v01,ROTATE,C1,,28101,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C1_NA__r02_s28102,scene_rotate_v01,ROTATE,C1,,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C1_NA__r03_s28103,scene_rotate_v01,ROTATE,C1,,28103,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C1_NA__r04_s28104,scene_rotate_v01,ROTATE,C1,,28104,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C1_NA__r05_s28105,scene_rotate_v01,ROTATE,C1,,28105,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D4__r01_s28101,scene_rotate_v01,ROTATE,C2,D4,28101,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D4__r02_s28102,scene_rotate_v01,ROTATE,C2,D4,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D4__r03_s28103,scene_rotate_v01,ROTATE,C2,D4,28103,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D4__r04_s28104,scene_rotate_v01,ROTATE,C2,D4,28104,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D4__r05_s28105,scene_rotate_v01,ROTATE,C2,D4,28105,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D8__r01_s28101,scene_rotate_v01,ROTATE,C2,D8,28101,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D8__r02_s28102,scene_rotate_v01,ROTATE,C2,D8,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D8__r03_s28103,scene_rotate_v01,ROTATE,C2,D8,28103,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D8__r04_s28104,scene_rotate_v01,ROTATE,C2,D8,28104,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C2_D8__r05_s28105,scene_rotate_v01,ROTATE,C2,D8,28105,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C3_D4__r01_s28101,scene_rotate_v01,ROTATE,C3,D4,28101,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C3_D4__r02_s28102,scene_rotate_v01,ROTATE,C3,D4,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C3_D4__r03_s28103,scene_rotate_v01,ROTATE,C3,D4,28103,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C3_D4__r04_s28104,scene_rotate_v01,ROTATE,C3,D4,28104,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C3_D4__r05_s28105,scene_rotate_v01,ROTATE,C3,D4,28105,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C3_D8__r01_s28101,scene_rotate_v01,ROTATE,C3,D8,28101,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C3_D8__r02_s28102,scene_rotate_v01,ROTATE,C3,D8,28102,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C3_D8__r03_s28103,scene_rotate_v01,ROTATE,C3,D8,28103,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C3_D8__r04_s28104,scene_rotate_v01,ROTATE,C3,D8,28104,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C3_D8__r05_s28105,scene_rotate_v01,ROTATE,C3,D8,28105,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C4_D4__r01_s28101,scene_rotate_v01,ROTATE,C4,D4,28101,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C4_D4__r02_s28102,scene_rotate_v01,ROTATE,C4,D4,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C4_D4__r03_s28103,scene_rotate_v01,ROTATE,C4,D4,28103,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C4_D4__r04_s28104,scene_rotate_v01,ROTATE,C4,D4,28104,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
v1__scene_rotate_v01__L2__C4_D4__r05_s28105,scene_rotate_v01,ROTATE,C4,D4,28105,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C4_D8__r01_s28101,scene_rotate_v01,ROTATE,C4,D8,28101,12,"[88, 41, 54, 12, 95]",4,4,[95],[95],True,True,True,True,True,True,True
v1__scene_rotate_v01__L2__C4_D8__r02_s28102,scene_rotate_v01,ROTATE,C4,D8,28102,12,"[88, 41, 54, 12, 95]",4,3,[95],[],True,True,False,False,True,False,False
